task,test_loss,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_bs,test_bs_mcb,test_bs_dsc,test_bs_unc,test_balanced_accuracy,test_task_accuracy,test_runtime,test_samples_per_second,test_steps_per_second,instance_count,test_conf_distribution_accuracy,test_conf_distribution_precision,test_conf_distribution_recall,test_conf_distribution_f1,test_conf_distribution_roc_auc,test_conf_distribution_bs,test_conf_distribution_bs_mcb,test_conf_distribution_bs_dsc,test_conf_distribution_bs_unc,test_conf_distribution_balanced_accuracy,test_conf_normalized_accuracy,test_conf_normalized_precision,test_conf_normalized_recall,test_conf_normalized_f1,test_conf_normalized_roc_auc,test_conf_normalized_bs,test_conf_normalized_bs_mcb,test_conf_normalized_bs_dsc,test_conf_normalized_bs_unc,test_conf_normalized_balanced_accuracy,test_conf_absolute_accuracy,test_conf_absolute_precision,test_conf_absolute_recall,test_conf_absolute_f1,test_conf_absolute_roc_auc,test_conf_absolute_bs,test_conf_absolute_bs_mcb,test_conf_absolute_bs_dsc,test_conf_absolute_bs_unc,test_conf_absolute_balanced_accuracy
date_understanding,0.695189833641052,0.581081081081081,0.6101694915254231,0.818181818181818,0.699029126213592,0.6219696969696971,0.24902115918703602,0.036387096552973,0.028417800039421,0.24105186267348402,0.5257575757575751,0.5945945945945941,1.387,53.352,7.21,74.0,0.5945945945945941,0.5945945945945941,1.0,0.745762711864406,0.5,0.24105186267348402,0.0,0.0,0.24105186267348402,0.5,0.6621621621621621,0.65079365079365,0.9318181818181811,0.7663551401869151,0.7310606060606061,0.219556087476583,0.031707840069512,0.053203615266413005,0.24105186267348402,0.599242424242424,0.40540540540540504,0.0,0.0,0.0,0.6318181818181811,0.576056231719426,0.36354599420918804,0.028541625163246,0.24105186267348402,0.5
disambiguation_qa,0.450604259967803,0.75,1.0,0.133333333333333,0.23529411764705802,0.9171171171171171,0.146433614554937,0.057491306862629,0.11630917159763302,0.20525147928994,0.5666666666666661,0.28846153846153805,0.9877,52.649,7.087,52.0,0.711538461538461,0.0,0.0,0.0,0.5,0.20525147928994,0.0,0.0,0.20525147928994,0.5,0.28846153846153805,0.28,0.9333333333333331,0.43076923076923,0.38918918918918904,0.596006141095182,0.390894805062793,0.000140143257552,0.20525147928994,0.48018018018018005,0.711538461538461,0.0,0.0,0.0,0.5585585585585581,0.28840193401615605,0.09230636292058501,0.009155908194369,0.20525147928994,0.5
discourse_marker_prediction,0.5002557635307311,0.8187134502923971,0.0,0.0,0.0,0.42880184331797205,0.154642878327334,0.006808013387206001,0.000586871662586,0.14842173660271502,0.5,0.18128654970760202,3.1471,54.336,6.991,171.0,0.8187134502923971,0.0,0.0,0.0,0.5,0.14842173660271502,0.0,0.0,0.14842173660271502,0.5,0.614035087719298,0.169811320754716,0.29032258064516103,0.21428571428571402,0.5589861751152071,0.24815021550451002,0.103410539242986,0.0036820603411910004,0.14842173660271502,0.48801843317972304,0.8187134502923971,0.0,0.0,0.0,0.475576036866359,0.181283016122739,0.038575952454032,0.005714672934008001,0.14842173660271502,0.5
dyck_languages,0.43061265349388106,0.81,0.7741935483870961,0.436363636363636,0.55813953488372,0.8387460815047021,0.140596139894913,0.013058108180250001,0.071836968285337,0.19937500000000002,0.694043887147335,0.275,3.64,54.945,6.868,200.0,0.725,0.0,0.0,0.0,0.5,0.19937500000000002,0.0,0.0,0.19937500000000002,0.5,0.725,0.5,0.527272727272727,0.5132743362831851,0.71974921630094,0.19093178341630002,0.032818739053256,0.041261955636955006,0.19937500000000002,0.663636363636363,0.72,0.0,0.0,0.0,0.46996865203761706,0.25567294486681,0.060407793351659,0.0041098484848480004,0.19937500000000002,0.496551724137931
elementary_math_qa,0.457337290048599,0.8235294117647051,0.0,0.0,0.0,0.5904431216931211,0.14223874757465602,0.011337946393968,0.014427918542496001,0.145328719723183,0.5,0.17647058823529402,3.7205,54.831,6.9879999999999995,204.0,0.8235294117647051,0.0,0.0,0.0,0.5,0.145328719723183,0.0,0.0,0.145328719723183,0.5,0.7450980392156861,0.21428571428571402,0.16666666666666602,0.1875,0.47850529100529104,0.197413958979915,0.05708261672999101,0.0049973774732590005,0.145328719723183,0.517857142857142,0.8235294117647051,0.0,0.0,0.0,0.399305555555555,0.172252702364624,0.027388786649084004,0.00046480400764300003,0.145328719723183,0.5
emoji_movie,0.568938910961151,0.7000000000000001,1.0,0.14285714285714202,0.25,0.8571428571428571,0.194007308221985,0.08567397290183,0.119166664679845,0.227499999999999,0.5714285714285711,0.35000000000000003,0.41750000000000004,47.902,7.185,20.0,0.65,0.0,0.0,0.0,0.5,0.227499999999999,0.0,0.0,0.227499999999999,0.5,0.5,0.4,0.8571428571428571,0.5454545454545451,0.604395604395604,0.28801246391267704,0.09523468613489901,0.034722222222222,0.227499999999999,0.582417582417582,0.65,0.0,0.0,0.0,0.5164835164835161,0.28624077850857604,0.07790744517524201,0.019166666666666003,0.227499999999999,0.5
emojis_emotion_prediction,0.41300979256629905,1.0,0.0,0.0,0.0,,0.11457546840398701,0.11457546840398701,0.0,0.0,1.0,0.0,0.0886,22.579,11.29,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.073434918404679,0.073434918404679,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.007273651356645001,0.007273651356645001,0.0,0.0,1.0
empirical_judgments,0.636906027793884,0.65,0.0,0.0,0.0,0.7142857142857141,0.22232197886750102,0.058155312200834,0.063333333333333,0.227499999999999,0.5,0.35000000000000003,0.41300000000000003,48.432,7.265,20.0,0.65,0.0,0.0,0.0,0.5,0.227499999999999,0.0,0.0,0.227499999999999,0.5,0.35000000000000003,0.35000000000000003,1.0,0.518518518518518,0.461538461538461,0.5487089254316451,0.35183392543164504,0.030624999999999004,0.227499999999999,0.5,0.55,0.0,0.0,0.0,0.472527472527472,0.258387663734649,0.071720997067983,0.040833333333333006,0.227499999999999,0.423076923076923
english_proverbs,0.71560913324356,0.5714285714285711,0.0,0.0,0.0,0.416666666666666,0.25974584627560504,0.021650608180367,0.006802721088435001,0.24489795918367302,0.5,0.42857142857142805,0.1695,41.307,5.901,7.0,0.5714285714285711,0.0,0.0,0.0,0.5,0.24489795918367302,0.0,0.0,0.24489795918367302,0.5,0.5714285714285711,0.5,0.6666666666666661,0.5714285714285711,0.5,0.277695699794277,0.087219509318087,0.054421768707482006,0.24489795918367302,0.583333333333333,0.5714285714285711,0.0,0.0,0.0,0.583333333333333,0.306370136802458,0.11589394632626701,0.054421768707482006,0.24489795918367302,0.5
english_russian_proverbs,0.537150621414184,0.8125,0.0,0.0,0.0,0.30769230769230704,0.17440415257745,0.022320819244117003,0.00026041666666600004,0.15234375,0.5,0.1875,0.33130000000000004,48.292,6.036,16.0,0.8125,0.0,0.0,0.0,0.5,0.15234375,0.0,0.0,0.15234375,0.5,0.25,0.2,1.0,0.33333333333333304,0.17948717948717902,0.563679328861318,0.41367932886131803,0.0023437499999990003,0.15234375,0.538461538461538,0.8125,0.0,0.0,0.0,0.5641025641025641,0.18585867819406202,0.049495041830426,0.015980113636363,0.15234375,0.5
entailed_polarity,0.48551100492477406,0.866666666666666,0.866666666666666,1.0,0.928571428571428,0.7019230769230761,0.129092934677458,0.035640553725077004,0.022103174603174,0.11555555555555501,0.5,0.866666666666666,0.5909,50.768,6.769,30.0,0.866666666666666,0.866666666666666,1.0,0.928571428571428,0.5,0.11555555555555501,0.0,0.0,0.11555555555555501,0.5,0.866666666666666,0.866666666666666,1.0,0.928571428571428,0.9038461538461531,0.12873028136206102,0.06873028136206101,0.055555555555555004,0.11555555555555501,0.5,0.133333333333333,0.0,0.0,0.0,0.7788461538461541,0.841512069908468,0.754012069908468,0.028055555555555,0.11555555555555501,0.5
entailed_polarity_hindi,0.750609457492828,0.535714285714285,0.555555555555555,0.9375,0.6976744186046511,0.41145833333333304,0.27533155511219404,0.030990182199392,0.0005565862708710001,0.24489795918367302,0.46875000000000006,0.5714285714285711,0.5582,50.165,7.166,28.0,0.5714285714285711,0.5714285714285711,1.0,0.7272727272727271,0.5,0.24489795918367302,0.0,0.0,0.24489795918367302,0.5,0.5714285714285711,0.5714285714285711,1.0,0.7272727272727271,0.260416666666666,0.27998656285557905,0.035088603671906006,0.0,0.24489795918367302,0.5,0.42857142857142805,0.0,0.0,0.0,0.322916666666666,0.537830276034159,0.29293231685048604,0.0,0.24489795918367302,0.5
epistemic_reasoning,0.037640351802110006,0.9951219512195121,1.0,0.9870129870129871,0.9934640522875811,0.9911728896103891,0.005627356062785,0.000803507824202,0.229703218983308,0.234527067221891,0.9935064935064931,0.37560975609756103,3.7379,54.843,6.956,205.0,0.624390243902439,0.0,0.0,0.0,0.5,0.234527067221891,0.0,0.0,0.234527067221891,0.5,0.37560975609756103,0.37560975609756103,1.0,0.5460992907801411,0.5420048701298701,0.33922015944155304,0.11129648914784701,0.006603396928185,0.234527067221891,0.5,0.6146341463414631,0.416666666666666,0.064935064935064,0.11235955056179701,0.560470779220779,0.23597896450768602,0.011299548395343001,0.009847651109548002,0.234527067221891,0.5051237824675321
evaluating_information_essentiality,0.411072701215744,0.928571428571428,0.0,0.0,0.0,0.30769230769230704,0.116513952696098,0.052228238410384,0.00204081632653,0.066326530612244,0.5,0.07142857142857101,0.30110000000000003,46.491,6.642,14.0,0.928571428571428,0.0,0.0,0.0,0.5,0.066326530612244,0.0,0.0,0.066326530612244,0.5,0.21428571428571402,0.08333333333333301,1.0,0.15384615384615302,1.0,0.47047429659044004,0.47047429659044004,0.066326530612244,0.066326530612244,0.5769230769230761,0.928571428571428,0.0,0.0,0.0,0.846153846153846,0.06960341156491501,0.021984363945867003,0.018707482993197,0.066326530612244,0.5
fact_checker,0.674839913845062,0.6727272727272721,0.6727272727272721,1.0,0.8043478260869561,0.546713380046713,0.23441571597141303,0.018921102986681003,0.004670676271466,0.22016528925619802,0.5,0.6727272727272721,3.016,54.708,6.963,165.0,0.6727272727272721,0.6727272727272721,1.0,0.8043478260869561,0.5,0.22016528925619802,0.0,0.0,0.22016528925619802,0.5,0.6727272727272721,0.6727272727272721,1.0,0.8043478260869561,0.683516850183516,0.198298484137188,0.015787571382372002,0.037654376501383,0.22016528925619802,0.5,0.32727272727272705,0.0,0.0,0.0,0.5166833500166831,0.6699033570707951,0.46404936258043605,0.014311294765840001,0.22016528925619802,0.5
fantasy_reasoning,0.737062752246856,0.525,0.54054054054054,0.9090909090909091,0.677966101694915,0.5101010101010099,0.270056922014593,0.034952755347926,0.012395833333333,0.24750000000000003,0.48232323232323204,0.55,0.763,52.426,6.553,40.0,0.55,0.55,1.0,0.7096774193548381,0.5,0.24750000000000003,0.0,0.0,0.24750000000000003,0.5,0.55,0.55,1.0,0.7096774193548381,0.6136363636363631,0.243168928373297,0.034668928373297006,0.039,0.24750000000000003,0.5,0.45,0.0,0.0,0.0,0.44949494949494906,0.49293841354769,0.249669182778459,0.004230769230769,0.24750000000000003,0.5
figure_of_speech_detection,0.47916188836097706,1.0,0.0,0.0,0.0,,0.145852322942938,0.145852322942938,0.0,0.0,1.0,0.0,0.2626,45.697,7.616,12.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.9166666666666661,0.0,0.0,0.0,,0.140447756718618,0.140447756718618,0.0,0.0,0.9166666666666661,1.0,0.0,0.0,0.0,,0.033336368326183,0.033336368326183,0.0,0.0,1.0
formal_fallacies_syllogisms_negation,0.707818746566772,0.517073170731707,0.505,1.0,0.67109634551495,0.533225437928408,0.256980648183951,0.01941934947111,0.012385161727373,0.249946460440214,0.524038461538461,0.49268292682926806,3.7458,54.728,6.941,205.0,0.507317073170731,0.0,0.0,0.0,0.5,0.249946460440214,0.0,0.0,0.249946460440214,0.5,0.49268292682926806,0.49268292682926806,1.0,0.660130718954248,0.496191926884996,0.27508419381091803,0.031575236643424,0.006437503272720001,0.249946460440214,0.5,0.507317073170731,0.0,0.0,0.0,0.49714394516374705,0.49000678992032604,0.2419679765995,0.001907647119388,0.249946460440214,0.5
general_knowledge,0.7013339400291441,0.5714285714285711,0.8,0.44444444444444403,0.5714285714285711,0.711111111111111,0.251335118542017,0.095722873644057,0.073979591836734,0.22959183673469302,0.622222222222222,0.642857142857142,0.2997,46.707,6.672,14.0,0.642857142857142,0.642857142857142,1.0,0.7826086956521741,0.5,0.22959183673469302,0.0,0.0,0.22959183673469302,0.5,0.642857142857142,0.7000000000000001,0.777777777777777,0.7368421052631571,0.799999999999999,0.18368455866190803,0.08164374233537801,0.12755102040816302,0.22959183673469302,0.588888888888888,0.5714285714285711,1.0,0.33333333333333304,0.5,0.777777777777777,0.31456665191410205,0.192117672322265,0.10714285714285701,0.22959183673469302,0.6666666666666661
